Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[1170]   0.0    0.00    0.00    2001         std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_deallocate(std::complex<double>*, unsigned long) [1170]
                0.00    0.00    2001/2001        std::allocator_traits<std::allocator<std::complex<double> > >::deallocate(std::allocator<std::complex<double> >&, std::complex<double>*, unsigned long) [1175]
-----------------------------------------------
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_base(unsigned long, std::allocator<std::complex<double> > const&) [1173]
[1171]   0.0    0.00    0.00    2001         std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_create_storage(unsigned long) [1171]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_allocate(unsigned long) [1167]
-----------------------------------------------
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_impl::_Vector_impl(std::allocator<std::complex<double> > const&) [1168]
[1172]   0.0    0.00    0.00    2001         std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_impl_data::_Vector_impl_data() [1172]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
[1173]   0.0    0.00    0.00    2001         std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_base(unsigned long, std::allocator<std::complex<double> > const&) [1173]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_impl::_Vector_impl(std::allocator<std::complex<double> > const&) [1168]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_create_storage(unsigned long) [1171]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector() [1183]
[1174]   0.0    0.00    0.00    2001         std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::~_Vector_base() [1174]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_deallocate(std::complex<double>*, unsigned long) [1170]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_impl::~_Vector_impl() [1169]
-----------------------------------------------
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_deallocate(std::complex<double>*, unsigned long) [1170]
[1175]   0.0    0.00    0.00    2001         std::allocator_traits<std::allocator<std::complex<double> > >::deallocate(std::allocator<std::complex<double> >&, std::complex<double>*, unsigned long) [1175]
                0.00    0.00    2001/2001        __gnu_cxx::new_allocator<std::complex<double> >::deallocate(std::complex<double>*, unsigned long) [1161]
-----------------------------------------------
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_allocate(unsigned long) [1167]
[1176]   0.0    0.00    0.00    2001         std::allocator_traits<std::allocator<std::complex<double> > >::allocate(std::allocator<std::complex<double> >&, unsigned long) [1176]
                0.00    0.00    2001/2001        __gnu_cxx::new_allocator<std::complex<double> >::allocate(unsigned long, void const*) [1162]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_max_size(std::allocator<std::complex<double> > const&) [1179]
[1177]   0.0    0.00    0.00    2001         std::allocator_traits<std::allocator<std::complex<double> > >::max_size(std::allocator<std::complex<double> > const&) [1177]
                0.00    0.00    2001/2001        __gnu_cxx::new_allocator<std::complex<double> >::max_size() const [1164]
-----------------------------------------------
                0.00    0.00    2001/2001        std::complex<double>* std::uninitialized_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&) [1184]
[1178]   0.0    0.00    0.00    2001         std::complex<double>* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&) [1178]
                0.00    0.00  512256/512256      std::complex<double>* std::__addressof<std::complex<double> >(std::complex<double>&) [1101]
                0.00    0.00  512256/512256      void std::_Construct<std::complex<double>, std::complex<double> const&>(std::complex<double>*, std::complex<double> const&) [1100]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_check_init_len(unsigned long, std::allocator<std::complex<double> > const&) [1180]
[1179]   0.0    0.00    0.00    2001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_max_size(std::allocator<std::complex<double> > const&) [1179]
                0.00    0.00    2001/2001        std::allocator_traits<std::allocator<std::complex<double> > >::max_size(std::allocator<std::complex<double> > const&) [1177]
                0.00    0.00    2001/514001      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [1098]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
[1180]   0.0    0.00    0.00    2001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_check_init_len(unsigned long, std::allocator<std::complex<double> > const&) [1180]
                0.00    0.00    2001/4002        std::allocator<std::complex<double> >::allocator(std::allocator<std::complex<double> > const&) [1156]
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_max_size(std::allocator<std::complex<double> > const&) [1179]
                0.00    0.00    2001/6003        std::allocator<std::complex<double> >::~allocator() [1153]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
[1181]   0.0    0.00    0.00    2001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_M_fill_initialize(unsigned long, std::complex<double> const&) [1181]
                0.00    0.00    2001/4002        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_get_Tp_allocator() [1157]
                0.00    0.00    2001/2001        std::complex<double>* std::__uninitialized_fill_n_a<std::complex<double>*, unsigned long, std::complex<double>, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&, std::allocator<std::complex<double> >&) [1185]
-----------------------------------------------
                0.00    0.00       1/2001        CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1291]
                0.00    0.00    1000/2001        CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
                0.00    0.00    1000/2001        CQP::FFTExecutor<1u, 0u>::execute() [1244]
[1182]   0.0    0.00    0.00    2001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_S_check_init_len(unsigned long, std::allocator<std::complex<double> > const&) [1180]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_Vector_base(unsigned long, std::allocator<std::complex<double> > const&) [1173]
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_M_fill_initialize(unsigned long, std::complex<double> const&) [1181]
-----------------------------------------------
                0.00    0.00       1/2001        CQP::create1DWaveByExpression(CQP::NumericalGrid<1u, 1u> const&, std::function<std::complex<double> (double)>) [1291]
                0.00    0.00    1000/2001        CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
                0.00    0.00    1000/2001        CQP::FFTExecutor<1u, 0u>::execute() [1244]
[1183]   0.0    0.00    0.00    2001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector() [1183]
                0.00    0.00    2001/4002        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::_M_get_Tp_allocator() [1157]
                0.00    0.00    2001/2001        void std::_Destroy<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::allocator<std::complex<double> >&) [1187]
                0.00    0.00    2001/2001        std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::~_Vector_base() [1174]
-----------------------------------------------
                0.00    0.00    2001/2001        std::complex<double>* std::__uninitialized_fill_n_a<std::complex<double>*, unsigned long, std::complex<double>, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&, std::allocator<std::complex<double> >&) [1185]
[1184]   0.0    0.00    0.00    2001         std::complex<double>* std::uninitialized_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&) [1184]
                0.00    0.00    2001/2001        std::complex<double>* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&) [1178]
-----------------------------------------------
                0.00    0.00    2001/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_M_fill_initialize(unsigned long, std::complex<double> const&) [1181]
[1185]   0.0    0.00    0.00    2001         std::complex<double>* std::__uninitialized_fill_n_a<std::complex<double>*, unsigned long, std::complex<double>, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&, std::allocator<std::complex<double> >&) [1185]
                0.00    0.00    2001/2001        std::complex<double>* std::uninitialized_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&) [1184]
